名称,价格1,价格2,星级,评论数量,排名1,排名2,评论
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,第二天就收到了，说明亚马逊的配送还是很强大的，包装很好，没有一点破损，收到货时，手机一点电都没有，充电应该有半小时才自动开机，期间试了很多手动办法都不行，着实心里怕怕的，手机不错，查询了，电话服务及保修都正常，至于苹果的通病耗电发热就不多说了，谁叫我自己喜欢苹果呢？对亚马逊还是要赞一个，很愉快的购物体验。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,2599入手，尚未激活，电信CDMA的。2013年的货，还是蛮不错的。但是手机卡是nano-sim卡，不能用大卡剪的，必须换卡。很是麻烦。。。。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,28xx元。13年库存新机未激活。3G版吧，看在价格上，非常好！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,很好，很不错，已经用了一个月左右，偶尔只出现闪退，并没有什么问题
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,全新机 保修到下一年 移动2g貌似也识别不了 需要新卡 总体很好
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,原本纠结中等价位的手机，在小米4等同价位的众多机型中选择，虽然该款手机是Iphone所谓的廉价版本，但是无论手感、质量、性能都是一级棒，绝对超越同级的其他手机。手机只是工具，对于Iphone6等高价位的机器，个人觉得没有必要。所以追求理性消费的我们，该款机型非常值得购买，并强力推荐！！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,运气好，啥问题都没有~很喜欢
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,非常好，买给家人用的，很满意
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,给妈妈买的，全新正品，很喜欢
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,手机正品，未激活，信誉不错。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,机器应该问题不大，配件是高仿
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,手机很棒，是全新的，没有问题
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,非常好用，毕竟苹果，必属精品
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,挺好。性价比不错。还是16G
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,就不说啥了吧，说多了都是泪。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,确实很满意 还很快 非常满意
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,是正品 只是没有电了 很满意
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,用了一段时间，感觉蛮不错滴。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,好手机！！！性价比超高！！！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,用着顺手  退出程序有点麻烦
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,大大的好。非常适合单手使用。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,是正品，未激活，用着速度飞快
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,很好，就是壳子比较少，很漂亮
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,性价比很好，很不错的一款手机
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,意料之中的好，让我爱不释手，
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,",非常满意质量很好,送货及时"
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,"快递有一点慢,不过机子全新的.还有为什么自带的充电器没法充电?"
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,很好 正品未激活  目前没有像人家说的那样恐怖  亚马逊贊
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,圆润的塑料机身，手感很舒服，但是收到货机器完全一点电也没有
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,电信版的，很多购物网站上都买不到。第一次用苹果，感觉很好！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,不知道是不是通病，所以抱着试试的态度问了问亚马逊，直接说ok就给退了，可能是因为我还没激活吧。五星给亚马逊服务
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,星期五下的单，第二天就送到了，真是超级快的。机子到官网查过了，还有一年的保修期，正品行货。由于没用过苹果，开始用还是觉得各种不方便。本来以为16G应该够大了，没想到机子系统本身就占了很大容量，只剩下7.8G，希望够用吧。看到实物，还是觉得5c有点轻浮，有点不像苹果家族。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,苹果的5C还可以，价格合适
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,我感觉还不错哦，够我用了。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,苹果的就是好用，经济好用。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,刚到手  还不太会用这系统
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,ios的系统是最重要的体验
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,正品，很满意。慢慢感受中。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,苹果5c美观好用，很喜欢。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,好玩意就是好玩意 非常不错
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,手机超过预期。挺不错。赞。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,不错，挺好的，全新，未激活
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,挺不错的，是正品，快捷方便
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,这款很实惠，包装不错，好用
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,绝对行货，好评！值得推荐！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,手感很好，速度很快，不错！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,就是8G的容量有些捉襟见肘
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,很好用，是女同学的不二首选
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,三码齐全，外盒和手机一致，
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,好，很好，非常好，真的很好
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,信赖亚马逊，价格好，品质优
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,满意，暂时没有发现什么缺点
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,5c用的很多好，没什么问题
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,很喜欢，价格也在接受范围。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,很好，真正的4G移动手机！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,要是 给点赠品就好了  》
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,挺好，买的时候价格可以接受
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,用了半年，没啥不好的，很好
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,还可以，没有激活，应该正品
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,不错，用了半年了没出现问题
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,用了一个多星期了很好吧 朋友帮忙查了是新机不是翻新机。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,今天刚收到货，外包装都还完好。手机也是新的，非翻版货。本人一开机就急着注册，因为之前看过前面几个人的评论，说是保修期只有半年多，所以有点担心。注册成功后，发现硬件保修期到明年的3月28号。也就是一年的保修期，这个应该没什么问题。销售价格比J D便宜些，很不错。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,屏幕触感好，外观不太满意，不应该选白的的，太普通了。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,待机时间还不错，系统运行界面给人感觉也比较柔和舒服！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,2014年生产，正品行货未激活，手感舒适。很是喜欢
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,手机还是很不错的。唯一不足就是上下部分触摸屏不太灵
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,手机提前了一天到货  现在正在充电  不知道咋样呢
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,"23号下单, 24号早上拿到手机, 25号晚上在看连接,发现价格有调整, 于是电话amazon客服,补差价,  一般的用用还好,比颐 高里边的便宜不少,,,最便宜的时候没有下单 3459+蓝牙耳机"
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,东西很好，完美。。。。。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,成功的讨得了老婆的欢心~
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,不错，正品，用着速度很快
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,亚马逊的品质是可以依赖的
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,东西不错啦 8g目前够用
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,跟新了太费电了。。。。。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,我考虑的太久了，东西收到
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,很赞，是正品，值得信赖！
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,手机很好  我很满意的。
Apple iPhone 5C(16G) 3G智能手机(白色 电信版),"￥1,592.77","￥1,592.77",平均 4.6 星,"1,560 条商品评论","1,710",499,比安卓好一点吧，规范性强
